"Region","Region_name","sub_region","Sub_region_name","SSP","RCP","Year","UHI_cat","Heat_wave_days","HI_cat","Population","Sensitive_pop"
142,"Asia",34,"Southern Asia","SSP 1","RCP 8.5",2030,"With UHI",15,""">55""",13736798,2088086.105
142,"Asia",35,"South-Eastern Asia","SSP 1","RCP 8.5",2030,"With UHI",15,"""<=28""",5146,765.6750461
142,"Asia",35,"South-Eastern Asia","SSP 1","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",4774560,768992.6837
142,"Asia",35,"South-Eastern Asia","SSP 1","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",223179481,36529907.34
142,"Asia",35,"South-Eastern Asia","SSP 1","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",160556852,28336337.31
142,"Asia",35,"South-Eastern Asia","SSP 1","RCP 8.5",2030,"With UHI",15,""">55""",0,0
142,"Asia",145,"Western Asia","SSP 1","RCP 8.5",2030,"With UHI",15,"""<=28""",6884913,1053093.028
142,"Asia",145,"Western Asia","SSP 1","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",66530580,10898214.66
142,"Asia",145,"Western Asia","SSP 1","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",122222658,19721458.85
142,"Asia",145,"Western Asia","SSP 1","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",46173615,5710110.652
142,"Asia",145,"Western Asia","SSP 1","RCP 8.5",2030,"With UHI",15,""">55""",87194,11949.10287
142,"Asia",143,"Central Asia","SSP 1","RCP 8.5",2070,"With UHI",15,"""<=28""",2766016,962465.5188
142,"Asia",143,"Central Asia","SSP 1","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",14257957,4937841.609
142,"Asia",143,"Central Asia","SSP 1","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",34624260,12226813.01
142,"Asia",143,"Central Asia","SSP 1","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",443252,152080.2286
142,"Asia",143,"Central Asia","SSP 1","RCP 8.5",2070,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 1","RCP 8.5",2070,"With UHI",15,"""<=28""",8826073,4302207.187
142,"Asia",30,"Eastern Asia","SSP 1","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",64887010,32373251.35
142,"Asia",30,"Eastern Asia","SSP 1","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",137715522,69148612.93
142,"Asia",30,"Eastern Asia","SSP 1","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",661881753,326356778.3
142,"Asia",30,"Eastern Asia","SSP 1","RCP 8.5",2070,"With UHI",15,""">55""",169080857,85968331.58
142,"Asia",34,"Southern Asia","SSP 1","RCP 8.5",2070,"With UHI",15,"""<=28""",2366330,749439.0451
142,"Asia",34,"Southern Asia","SSP 1","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",48379597,16303705.72
142,"Asia",34,"Southern Asia","SSP 1","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",90151050,30445341.56
142,"Asia",34,"Southern Asia","SSP 1","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",1419485616,497188818.5
142,"Asia",34,"Southern Asia","SSP 1","RCP 8.5",2070,"With UHI",15,""">55""",121687143,42128832.42
142,"Asia",35,"South-Eastern Asia","SSP 1","RCP 8.5",2070,"With UHI",15,"""<=28""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 1","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",803369,292409.1015
142,"Asia",35,"South-Eastern Asia","SSP 1","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",36562501,13022116.19
142,"Asia",35,"South-Eastern Asia","SSP 1","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",403314738,152770222.9
142,"Asia",35,"South-Eastern Asia","SSP 1","RCP 8.5",2070,"With UHI",15,""">55""",61677623,27527424.17
142,"Asia",145,"Western Asia","SSP 1","RCP 8.5",2070,"With UHI",15,"""<=28""",514472,123392.9186
142,"Asia",145,"Western Asia","SSP 1","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",39587484,13755170.33
142,"Asia",145,"Western Asia","SSP 1","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",157232040,53669786.72
142,"Asia",145,"Western Asia","SSP 1","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",129171625,43010397.96
142,"Asia",145,"Western Asia","SSP 1","RCP 8.5",2070,"With UHI",15,""">55""",5301973,1678117.043
142,"Asia",143,"Central Asia","SSP 1","RCP 8.5",2100,"With UHI",15,"""<=28""",470428,241565.99
142,"Asia",143,"Central Asia","SSP 1","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",6457028,3352515.465
142,"Asia",143,"Central Asia","SSP 1","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",37467585,19107068.55
142,"Asia",143,"Central Asia","SSP 1","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",619988,316751.4291
142,"Asia",143,"Central Asia","SSP 1","RCP 8.5",2100,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 1","RCP 8.5",2100,"With UHI",15,"""<=28""",3103311,1945518.3
142,"Asia",30,"Eastern Asia","SSP 1","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",12457087,7678738.319
142,"Asia",30,"Eastern Asia","SSP 1","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",57565462,36186510.93
142,"Asia",30,"Eastern Asia","SSP 1","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",290457554,165382085
142,"Asia",30,"Eastern Asia","SSP 1","RCP 8.5",2100,"With UHI",15,""">55""",366839246,233844392.8
142,"Asia",34,"Southern Asia","SSP 1","RCP 8.5",2100,"With UHI",15,"""<=28""",1481682,726705.6839
142,"Asia",34,"Southern Asia","SSP 1","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",23578609,9444492.775
142,"Asia",34,"Southern Asia","SSP 1","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",62569822,29330178.24
142,"Asia",34,"Southern Asia","SSP 1","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",340000290,175539232.7
142,"Asia",34,"Southern Asia","SSP 1","RCP 8.5",2100,"With UHI",15,""">55""",1066137125,546739849.6
142,"Asia",35,"South-Eastern Asia","SSP 1","RCP 8.5",2100,"With UHI",15,"""<=28""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 1","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",24016,11746.11986
142,"Asia",35,"South-Eastern Asia","SSP 1","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",6816595,3536646.629
142,"Asia",35,"South-Eastern Asia","SSP 1","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",316434402,166627298.1
142,"Asia",35,"South-Eastern Asia","SSP 1","RCP 8.5",2100,"With UHI",15,""">55""",101529026,58887256.37
142,"Asia",145,"Western Asia","SSP 1","RCP 8.5",2100,"With UHI",15,"""<=28""",1632,953.5434991
142,"Asia",145,"Western Asia","SSP 1","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",11477766,4915563.912
142,"Asia",145,"Western Asia","SSP 1","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",109240589,54142617.1
142,"Asia",145,"Western Asia","SSP 1","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",170976111,85158838.04
142,"Asia",145,"Western Asia","SSP 1","RCP 8.5",2100,"With UHI",15,""">55""",15335520,7571472.867
142,"Asia",143,"Central Asia","SSP 2","RCP 8.5",2010,"With UHI",15,"""<=28""",6278149,1043058.435
142,"Asia",143,"Central Asia","SSP 2","RCP 8.5",2010,"With UHI",15,""">28 & <=34""",17703711,2695685.845
142,"Asia",143,"Central Asia","SSP 2","RCP 8.5",2010,"With UHI",15,""">34 & <=42""",1503660,217007.7431
142,"Asia",143,"Central Asia","SSP 2","RCP 8.5",2010,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 2","RCP 8.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 2","RCP 8.5",2010,"With UHI",15,"""<=28""",34940864,5306353.949
142,"Asia",30,"Eastern Asia","SSP 2","RCP 8.5",2010,"With UHI",15,""">28 & <=34""",129704667,19211684.52
142,"Asia",30,"Eastern Asia","SSP 2","RCP 8.5",2010,"With UHI",15,""">34 & <=42""",363260278,60199667.24
142,"Asia",30,"Eastern Asia","SSP 2","RCP 8.5",2010,"With UHI",15,""">42 & <=55""",251620614,36021976.29
142,"Asia",30,"Eastern Asia","SSP 2","RCP 8.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 2","RCP 8.5",2010,"With UHI",15,"""<=28""",5604313,954836.9242
142,"Asia",34,"Southern Asia","SSP 2","RCP 8.5",2010,"With UHI",15,""">28 & <=34""",34621696,5013056.645
142,"Asia",34,"Southern Asia","SSP 2","RCP 8.5",2010,"With UHI",15,""">34 & <=42""",143327740,21687543.28
142,"Asia",34,"Southern Asia","SSP 2","RCP 8.5",2010,"With UHI",15,""">42 & <=55""",357394254,55387653.08
142,"Asia",34,"Southern Asia","SSP 2","RCP 8.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 2","RCP 8.5",2010,"With UHI",15,"""<=28""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 2","RCP 8.5",2010,"With UHI",15,""">28 & <=34""",15093941,2228650.127
142,"Asia",35,"South-Eastern Asia","SSP 2","RCP 8.5",2010,"With UHI",15,""">34 & <=42""",176515187,26131185.85
142,"Asia",35,"South-Eastern Asia","SSP 2","RCP 8.5",2010,"With UHI",15,""">42 & <=55""",57461476,8265978.096
142,"Asia",35,"South-Eastern Asia","SSP 2","RCP 8.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",145,"Western Asia","SSP 2","RCP 8.5",2010,"With UHI",15,"""<=28""",10217359,1718811.137
142,"Asia",145,"Western Asia","SSP 2","RCP 8.5",2010,"With UHI",15,""">28 & <=34""",76315820,12202131.76
142,"Asia",145,"Western Asia","SSP 2","RCP 8.5",2010,"With UHI",15,""">34 & <=42""",55828393,9161845.332
142,"Asia",145,"Western Asia","SSP 2","RCP 8.5",2010,"With UHI",15,""">42 & <=55""",12749801,1278835.416
142,"Asia",145,"Western Asia","SSP 2","RCP 8.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",143,"Central Asia","SSP 2","RCP 8.5",2030,"With UHI",15,"""<=28""",2696969,446832.0903
142,"Asia",143,"Central Asia","SSP 2","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",22930673,3919166.334
142,"Asia",143,"Central Asia","SSP 2","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",12311606,1994266.798
142,"Asia",143,"Central Asia","SSP 2","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 2","RCP 8.5",2030,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 2","RCP 8.5",2030,"With UHI",15,"""<=28""",24899302,5181488.599
142,"Asia",30,"Eastern Asia","SSP 2","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",104197849,22020777.25
142,"Asia",30,"Eastern Asia","SSP 2","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",325473775,78000553.39
142,"Asia",30,"Eastern Asia","SSP 2","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",549313972,117185105.8
142,"Asia",30,"Eastern Asia","SSP 2","RCP 8.5",2030,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 2","RCP 8.5",2030,"With UHI",15,"""<=28""",10896206,1864470.381
142,"Asia",34,"Southern Asia","SSP 2","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",41637783,6609591.654
142,"Asia",34,"Southern Asia","SSP 2","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",116166184,18795555.22
142,"Asia",34,"Southern Asia","SSP 2","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",745449738,117692027
142,"Asia",34,"Southern Asia","SSP 2","RCP 8.5",2030,"With UHI",15,""">55""",12428601,1984806.833
142,"Asia",35,"South-Eastern Asia","SSP 2","RCP 8.5",2030,"With UHI",15,"""<=28""",4245,670.5719113
142,"Asia",35,"South-Eastern Asia","SSP 2","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",5751329,942821.3732
142,"Asia",35,"South-Eastern Asia","SSP 2","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",211614403,35565671.37
142,"Asia",35,"South-Eastern Asia","SSP 2","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",160107097,28570089.41
142,"Asia",35,"South-Eastern Asia","SSP 2","RCP 8.5",2030,"With UHI",15,""">55""",0,0
142,"Asia",145,"Western Asia","SSP 2","RCP 8.5",2030,"With UHI",15,"""<=28""",6455508,1074046.977
142,"Asia",145,"Western Asia","SSP 2","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",65601297,11210390.91
142,"Asia",145,"Western Asia","SSP 2","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",122009794,20594116.75
142,"Asia",145,"Western Asia","SSP 2","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",46900771,6170392.56
142,"Asia",145,"Western Asia","SSP 2","RCP 8.5",2030,"With UHI",15,""">55""",95110,13772.43237
142,"Asia",143,"Central Asia","SSP 2","RCP 8.5",2070,"With UHI",15,"""<=28""",2684250,720795.8372
142,"Asia",143,"Central Asia","SSP 2","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",13960656,3753720.018
142,"Asia",143,"Central Asia","SSP 2","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",33413561,9177851.499
142,"Asia",143,"Central Asia","SSP 2","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",458755,122460.4193
142,"Asia",143,"Central Asia","SSP 2","RCP 8.5",2070,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 2","RCP 8.5",2070,"With UHI",15,"""<=28""",7841719,2999152.425
142,"Asia",30,"Eastern Asia","SSP 2","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",57002778,22736660.81
142,"Asia",30,"Eastern Asia","SSP 2","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",125200660,50251063.68
142,"Asia",30,"Eastern Asia","SSP 2","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",608593667,246101439.7
142,"Asia",30,"Eastern Asia","SSP 2","RCP 8.5",2070,"With UHI",15,""">55""",149765109,60748939.83
142,"Asia",34,"Southern Asia","SSP 2","RCP 8.5",2070,"With UHI",15,"""<=28""",2135681,521314.0413
142,"Asia",34,"Southern Asia","SSP 2","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",49981653,13497252.47
142,"Asia",34,"Southern Asia","SSP 2","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",98871824,27069078.68
142,"Asia",34,"Southern Asia","SSP 2","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",1353560083,360735984.6
142,"Asia",34,"Southern Asia","SSP 2","RCP 8.5",2070,"With UHI",15,""">55""",106668810,28079490.93
142,"Asia",35,"South-Eastern Asia","SSP 2","RCP 8.5",2070,"With UHI",15,"""<=28""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 2","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",1458544,403556.5262
142,"Asia",35,"South-Eastern Asia","SSP 2","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",38186596,10694746.63
142,"Asia",35,"South-Eastern Asia","SSP 2","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",411348008,122337992.8
142,"Asia",35,"South-Eastern Asia","SSP 2","RCP 8.5",2070,"With UHI",15,""">55""",56713123,19722992.86
142,"Asia",145,"Western Asia","SSP 2","RCP 8.5",2070,"With UHI",15,"""<=28""",543988,104787.9581
142,"Asia",145,"Western Asia","SSP 2","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",42577836,11516910.19
142,"Asia",145,"Western Asia","SSP 2","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",175367738,47322510.94
142,"Asia",145,"Western Asia","SSP 2","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",145609204,37816623.53
142,"Asia",145,"Western Asia","SSP 2","RCP 8.5",2070,"With UHI",15,""">55""",6169950,1565180.556
142,"Asia",143,"Central Asia","SSP 2","RCP 8.5",2100,"With UHI",15,"""<=28""",571837,198206.0486
142,"Asia",143,"Central Asia","SSP 2","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",7206714,2574682.516
142,"Asia",143,"Central Asia","SSP 2","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",41849620,14691958.98
142,"Asia",143,"Central Asia","SSP 2","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",757830,268514.4535
142,"Asia",143,"Central Asia","SSP 2","RCP 8.5",2100,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 2","RCP 8.5",2100,"With UHI",15,"""<=28""",3117117,1380886.941
142,"Asia",30,"Eastern Asia","SSP 2","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",13118047,5678127.62
142,"Asia",30,"Eastern Asia","SSP 2","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",58926525,26614533.73
142,"Asia",30,"Eastern Asia","SSP 2","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",329955977,148455507.3
142,"Asia",30,"Eastern Asia","SSP 2","RCP 8.5",2100,"With UHI",15,""">55""",338269172,154708196.4
142,"Asia",34,"Southern Asia","SSP 2","RCP 8.5",2100,"With UHI",15,"""<=28""",1607671,522083.3759
142,"Asia",34,"Southern Asia","SSP 2","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",30497154,7922764.562
142,"Asia",34,"Southern Asia","SSP 2","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",74865081,24423461.53
142,"Asia",34,"Southern Asia","SSP 2","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",393808088,134715945.3
142,"Asia",34,"Southern Asia","SSP 2","RCP 8.5",2100,"With UHI",15,""">55""",1237514062,421671197.9
142,"Asia",35,"South-Eastern Asia","SSP 2","RCP 8.5",2100,"With UHI",15,"""<=28""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 2","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",40214,13521.81899
142,"Asia",35,"South-Eastern Asia","SSP 2","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",9101771,3232151.767
142,"Asia",35,"South-Eastern Asia","SSP 2","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",362952040,134700889.4
142,"Asia",35,"South-Eastern Asia","SSP 2","RCP 8.5",2100,"With UHI",15,""">55""",120411432,47566835.12
142,"Asia",145,"Western Asia","SSP 2","RCP 8.5",2100,"With UHI",15,"""<=28""",1883,780.9300382
142,"Asia",145,"Western Asia","SSP 2","RCP 8.5",2100,"With UHI",15,""">28 & <=34""",13410608,3980383.868
142,"Asia",145,"Western Asia","SSP 2","RCP 8.5",2100,"With UHI",15,""">34 & <=42""",115450217,41316803.8
142,"Asia",145,"Western Asia","SSP 2","RCP 8.5",2100,"With UHI",15,""">42 & <=55""",250689182,87538708.72
142,"Asia",145,"Western Asia","SSP 2","RCP 8.5",2100,"With UHI",15,""">55""",16866619,6379621.539
142,"Asia",143,"Central Asia","SSP 3","RCP 8.5",2010,"With UHI",15,"""<=28""",6279898,1043349.743
142,"Asia",143,"Central Asia","SSP 3","RCP 8.5",2010,"With UHI",15,""">28 & <=34""",17703059,2695536.1
142,"Asia",143,"Central Asia","SSP 3","RCP 8.5",2010,"With UHI",15,""">34 & <=42""",1502339,216830.6561
142,"Asia",143,"Central Asia","SSP 3","RCP 8.5",2010,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 3","RCP 8.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 3","RCP 8.5",2010,"With UHI",15,"""<=28""",34943215,5306651.087
142,"Asia",30,"Eastern Asia","SSP 3","RCP 8.5",2010,"With UHI",15,""">28 & <=34""",129707764,19212217.93
142,"Asia",30,"Eastern Asia","SSP 3","RCP 8.5",2010,"With UHI",15,""">34 & <=42""",363267791,60200638.64
142,"Asia",30,"Eastern Asia","SSP 3","RCP 8.5",2010,"With UHI",15,""">42 & <=55""",251609084,36020324.26
142,"Asia",30,"Eastern Asia","SSP 3","RCP 8.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 3","RCP 8.5",2010,"With UHI",15,"""<=28""",5605286,955153.1755
142,"Asia",34,"Southern Asia","SSP 3","RCP 8.5",2010,"With UHI",15,""">28 & <=34""",34624511,5013442.968
142,"Asia",34,"Southern Asia","SSP 3","RCP 8.5",2010,"With UHI",15,""">34 & <=42""",143335183,21688642.41
142,"Asia",34,"Southern Asia","SSP 3","RCP 8.5",2010,"With UHI",15,""">42 & <=55""",357384969,55386180.25
142,"Asia",34,"Southern Asia","SSP 3","RCP 8.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 8.5",2010,"With UHI",15,"""<=28""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 8.5",2010,"With UHI",15,""">28 & <=34""",15082299,2226935.997
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 8.5",2010,"With UHI",15,""">34 & <=42""",176525829,26132755.82
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 8.5",2010,"With UHI",15,""">42 & <=55""",57462158,8266070.481
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 8.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",145,"Western Asia","SSP 3","RCP 8.5",2010,"With UHI",15,"""<=28""",10222171,1719697.062
142,"Asia",145,"Western Asia","SSP 3","RCP 8.5",2010,"With UHI",15,""">28 & <=34""",76313089,12201750.73
142,"Asia",145,"Western Asia","SSP 3","RCP 8.5",2010,"With UHI",15,""">34 & <=42""",55827898,9161697.457
142,"Asia",145,"Western Asia","SSP 3","RCP 8.5",2010,"With UHI",15,""">42 & <=55""",12753104,1279441.227
142,"Asia",145,"Western Asia","SSP 3","RCP 8.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",143,"Central Asia","SSP 3","RCP 8.5",2030,"With UHI",15,"""<=28""",2217720,378500.6904
142,"Asia",143,"Central Asia","SSP 3","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",21240253,3734293.465
142,"Asia",143,"Central Asia","SSP 3","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",10774026,1807254.037
142,"Asia",143,"Central Asia","SSP 3","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 3","RCP 8.5",2030,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 3","RCP 8.5",2030,"With UHI",15,"""<=28""",21774039,4488092.113
142,"Asia",30,"Eastern Asia","SSP 3","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",91828174,19220588.39
142,"Asia",30,"Eastern Asia","SSP 3","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",305811494,71582516.14
142,"Asia",30,"Eastern Asia","SSP 3","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",488445851,103309758.4
142,"Asia",30,"Eastern Asia","SSP 3","RCP 8.5",2030,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 3","RCP 8.5",2030,"With UHI",15,"""<=28""",9949899,1858444.052
142,"Asia",34,"Southern Asia","SSP 3","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",38496545,6405488.491
142,"Asia",34,"Southern Asia","SSP 3","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",102963676,17633906.97
142,"Asia",34,"Southern Asia","SSP 3","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",632805122,107069373.3
142,"Asia",34,"Southern Asia","SSP 3","RCP 8.5",2030,"With UHI",15,""">55""",11642612,1988440.474
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 8.5",2030,"With UHI",15,"""<=28""",3577,610.5031763
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",4891836,830482.9436
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",186418799,32544484.54
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",139585046,25632196.67
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 8.5",2030,"With UHI",15,""">55""",0,0
142,"Asia",145,"Western Asia","SSP 3","RCP 8.5",2030,"With UHI",15,"""<=28""",6132766,1138179.719
142,"Asia",145,"Western Asia","SSP 3","RCP 8.5",2030,"With UHI",15,""">28 & <=34""",64374104,11649481.93
142,"Asia",145,"Western Asia","SSP 3","RCP 8.5",2030,"With UHI",15,""">34 & <=42""",120223217,21611628.41
142,"Asia",145,"Western Asia","SSP 3","RCP 8.5",2030,"With UHI",15,""">42 & <=55""",44311715,6464609.755
142,"Asia",145,"Western Asia","SSP 3","RCP 8.5",2030,"With UHI",15,""">55""",95046,15028.69835
142,"Asia",143,"Central Asia","SSP 3","RCP 8.5",2070,"With UHI",15,"""<=28""",1256972,270462.3373
142,"Asia",143,"Central Asia","SSP 3","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",14781067,3178829.694
142,"Asia",143,"Central Asia","SSP 3","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",31917091,7085967.41
142,"Asia",143,"Central Asia","SSP 3","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",471451,100894.6069
142,"Asia",143,"Central Asia","SSP 3","RCP 8.5",2070,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 3","RCP 8.5",2070,"With UHI",15,"""<=28""",6692111,2006657.254
142,"Asia",30,"Eastern Asia","SSP 3","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",47935502,15077823.91
142,"Asia",30,"Eastern Asia","SSP 3","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",107272263,33917627.76
142,"Asia",30,"Eastern Asia","SSP 3","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",517536863,172071798.5
142,"Asia",30,"Eastern Asia","SSP 3","RCP 8.5",2070,"With UHI",15,""">55""",133184979,42750316.89
142,"Asia",34,"Southern Asia","SSP 3","RCP 8.5",2070,"With UHI",15,"""<=28""",1778330,359720.2101
142,"Asia",34,"Southern Asia","SSP 3","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",47759451,10943042.44
142,"Asia",34,"Southern Asia","SSP 3","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",86610311,19784037.58
142,"Asia",34,"Southern Asia","SSP 3","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",854329293,183737203.7
142,"Asia",34,"Southern Asia","SSP 3","RCP 8.5",2070,"With UHI",15,""">55""",386662054,83422748.09
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 8.5",2070,"With UHI",15,"""<=28""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 8.5",2070,"With UHI",15,""">28 & <=34""",1320516,294817.5604
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 8.5",2070,"With UHI",15,""">34 & <=42""",46592749,10673658.38
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 8.5",2070,"With UHI",15,""">42 & <=55""",364214242,86470355.6
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 8.5",2070,"With UHI",15,""">55""",40737290,11277167.41
142,"Asia",145,"Western Asia","SSP 3","RCP 8.5",2070,"With UHI",15,"""<=28""",532259,93069.66094
